Serial Number:20440473 --,,,,,,,
,,,,,,,
Date Time - GMT +01:00,"Temp, (*C)","RH, (%)","DewPt, (*C)",Low Power,Button Down,Host Connect,EOF
01/05/19 15:54,0.13,99.98,0.12, , , , 
01/05/19 16:54,0.17,99.98,0.16, , , , 
01/05/19 17:54,0.17,99.98,0.16, , , , 
01/05/19 18:54,0.21,99.98,0.2, , , , 
01/05/19 19:54,0.21,99.98,0.2, , , , 
01/05/19 20:54,0.13,99.98,0.12, , , , 
01/05/19 21:54,0.04,99.98,0.03, , , , 
01/05/19 22:54,0,99.98,-0.01, , , , 
01/05/19 23:54,0.04,99.98,0.03, , , , 
02/05/19 00:54,0,99.98,-0.01, , , , 
02/05/19 01:54,0.04,99.98,0.03, , , , 
02/05/19 02:54,0.08,99.98,0.08, , , , 
02/05/19 03:54,0.17,99.98,0.16, , , , 
02/05/19 04:54,0.13,99.98,0.12, , , , 
02/05/19 05:54,0.13,99.98,0.12, , , , 
02/05/19 06:54,0.08,99.98,0.08, , , , 
02/05/19 07:54,0.08,99.98,0.08, , , , 
02/05/19 08:54,0.08,99.98,0.08, , , , 
02/05/19 09:54,0.04,99.98,0.03, , , , 
02/05/19 10:54,0,99.98,-0.01, , , , 
02/05/19 11:54,0.13,99.98,0.12, , , , 
02/05/19 12:54,0.08,99.98,0.08, , , , 
02/05/19 13:54,-0.05,99.98,-0.05, , , , 
02/05/19 14:54,0.04,99.98,0.03, , , , 
02/05/19 15:54,0.08,99.98,0.08, , , , 
02/05/19 16:54,0.08,99.98,0.08, , , , 
02/05/19 17:54,0.08,99.98,0.08, , , , 
02/05/19 18:54,0.04,99.98,0.03, , , , 
02/05/19 19:54,0.08,99.98,0.08, , , , 
02/05/19 20:54,0.04,99.98,0.03, , , , 
02/05/19 21:54,0.04,99.98,0.03, , , , 
02/05/19 22:54,0.08,99.98,0.08, , , , 
02/05/19 23:54,0.04,99.98,0.03, , , , 
03/05/19 00:54,0.08,99.98,0.08, , , , 
03/05/19 01:54,0.08,99.98,0.08, , , , 
03/05/19 02:54,-0.05,99.98,-0.05, , , , 
03/05/19 03:54,0,99.98,-0.01, , , , 
03/05/19 04:54,-0.05,99.98,-0.05, , , , 
03/05/19 05:54,0,99.98,-0.01, , , , 
03/05/19 06:54,0.04,99.98,0.03, , , , 
03/05/19 07:54,0.08,99.98,0.08, , , , 
03/05/19 08:54,0.04,99.98,0.03, , , , 
03/05/19 09:54,0.04,99.98,0.03, , , , 
03/05/19 10:54,0,99.98,-0.01, , , , 
03/05/19 11:54,0,99.98,-0.01, , , , 
03/05/19 12:54,0.08,99.98,0.08, , , , 
03/05/19 13:54,0.04,99.98,0.03, , , , 
03/05/19 14:54,0.04,99.98,0.03, , , , 
03/05/19 15:54,0.04,99.98,0.03, , , , 
03/05/19 16:54,0.04,99.98,0.03, , , , 
03/05/19 17:54,0,99.98,-0.01, , , , 
03/05/19 18:54,0.08,99.98,0.08, , , , 
03/05/19 19:54,0,99.98,-0.01, , , , 
03/05/19 20:54,0.08,99.98,0.08, , , , 
03/05/19 21:54,0.04,99.98,0.03, , , , 
03/05/19 22:54,0.04,99.98,0.03, , , , 
03/05/19 23:54,0,99.98,-0.01, , , , 
04/05/19 00:54,0.04,99.98,0.03, , , , 
04/05/19 01:54,0,99.98,-0.01, , , , 
04/05/19 02:54,0.04,99.98,0.03, , , , 
04/05/19 03:54,0.08,99.98,0.08, , , , 
04/05/19 04:54,0.04,99.98,0.03, , , , 
04/05/19 05:54,0.04,99.98,0.03, , , , 
04/05/19 06:54,-0.05,99.98,-0.05, , , , 
04/05/19 07:54,0,99.98,-0.01, , , , 
04/05/19 08:54,0,99.98,-0.01, , , , 
04/05/19 09:54,0.04,99.98,0.03, , , , 
04/05/19 10:54,0.04,99.98,0.03, , , , 
04/05/19 11:54,0.08,99.98,0.08, , , , 
04/05/19 12:54,0.08,99.98,0.08, , , , 
04/05/19 13:54,0.04,99.98,0.03, , , , 
04/05/19 14:54,0.04,99.98,0.03, , , , 
04/05/19 15:54,0.04,99.98,0.03, , , , 
04/05/19 16:54,0.08,99.98,0.08, , , , 
04/05/19 17:54,0,99.98,-0.01, , , , 
04/05/19 18:54,0,99.98,-0.01, , , , 
04/05/19 19:54,0,99.98,-0.01, , , , 
04/05/19 20:54,0.08,99.98,0.08, , , , 
04/05/19 21:54,0.04,99.98,0.03, , , , 
04/05/19 22:54,0,99.98,-0.01, , , , 
04/05/19 23:54,0.04,99.98,0.03, , , , 
05/05/19 00:54,0.13,99.98,0.12, , , , 
05/05/19 01:54,0,99.98,-0.01, , , , 
05/05/19 02:54,-0.09,99.98,-0.1, , , , 
05/05/19 03:54,-0.09,99.98,-0.1, , , , 
05/05/19 04:54,-0.13,99.98,-0.14, , , , 
05/05/19 05:54,-0.17,99.98,-0.18, , , , 
05/05/19 06:54,-0.17,99.98,-0.18, , , , 
05/05/19 07:54,-0.22,99.98,-0.23, , , , 
05/05/19 08:54,-0.17,99.98,-0.18, , , , 
05/05/19 09:54,-0.3,99.98,-0.31, , , , 
05/05/19 10:54,-0.3,99.98,-0.31, , , , 
05/05/19 11:54,-0.39,99.98,-0.4, , , , 
05/05/19 12:54,-0.3,99.98,-0.31, , , , 
05/05/19 13:54,-0.26,99.98,-0.27, , , , 
05/05/19 14:54,-0.35,99.98,-0.35, , , , 
05/05/19 15:54,-0.3,99.98,-0.31, , , , 
05/05/19 16:54,-0.39,99.98,-0.4, , , , 
05/05/19 17:54,-0.39,99.98,-0.4, , , , 
05/05/19 18:54,-0.39,99.98,-0.4, , , , 
05/05/19 19:54,-0.43,99.98,-0.44, , , , 
05/05/19 20:54,-0.52,99.98,-0.53, , , , 
05/05/19 21:54,-0.47,99.98,-0.48, , , , 
05/05/19 22:54,-0.43,99.98,-0.44, , , , 
05/05/19 23:54,-0.35,99.98,-0.35, , , , 
06/05/19 00:54,-0.52,99.98,-0.53, , , , 
06/05/19 01:54,-0.69,99.98,-0.7, , , , 
06/05/19 02:54,-0.52,99.98,-0.53, , , , 
06/05/19 03:54,-0.52,99.98,-0.53, , , , 
06/05/19 04:54,-0.6,99.98,-0.61, , , , 
06/05/19 05:54,-0.73,99.98,-0.74, , , , 
06/05/19 06:54,-0.73,99.98,-0.74, , , , 
06/05/19 07:54,-0.77,99.98,-0.78, , , , 
06/05/19 08:54,-0.77,99.98,-0.78, , , , 
06/05/19 09:54,-0.73,99.98,-0.74, , , , 
06/05/19 10:54,-0.69,99.98,-0.7, , , , 
06/05/19 11:54,-0.6,99.98,-0.61, , , , 
06/05/19 12:54,-0.56,99.98,-0.57, , , , 
06/05/19 13:54,-0.47,99.98,-0.48, , , , 
06/05/19 14:54,-0.39,99.98,-0.4, , , , 
06/05/19 15:54,-0.39,99.98,-0.4, , , , 
06/05/19 16:54,-0.39,99.98,-0.4, , , , 
06/05/19 17:54,-0.43,99.98,-0.44, , , , 
06/05/19 18:54,-0.47,99.98,-0.48, , , , 
06/05/19 19:54,-0.47,99.98,-0.48, , , , 
06/05/19 20:54,-0.52,99.98,-0.53, , , , 
06/05/19 21:54,-0.56,99.45,-0.64, , , , 
06/05/19 22:54,-0.69,98.66,-0.88, , , , 
06/05/19 23:54,-0.73,98.71,-0.92, , , , 
07/05/19 00:54,-0.82,97.86,-1.12, , , , 
07/05/19 01:54,-0.77,97.57,-1.12, , , , 
07/05/19 02:54,-0.95,96.69,-1.41, , , , 
07/05/19 03:54,-0.95,96.69,-1.41, , , , 
07/05/19 04:54,-0.99,95.96,-1.56, , , , 
07/05/19 05:54,-0.99,96.31,-1.51, , , , 
07/05/19 06:54,-1.12,96.69,-1.58, , , , 
07/05/19 07:54,-0.9,96.77,-1.36, , , , 
07/05/19 08:54,-0.86,96.71,-1.32, , , , 
07/05/19 09:54,-0.77,97.51,-1.12, , , , 
07/05/19 10:54,-0.77,99.06,-0.91, , , , 
07/05/19 11:54,-0.65,99.85,-0.67, , , , 
07/05/19 12:54,-0.6,99.98,-0.61, , , , 
07/05/19 13:54,-0.52,99.98,-0.53, , , , 
07/05/19 14:54,-0.52,99.98,-0.53, , , , 
07/05/19 15:54,-0.52,99.98,-0.53, , , , 
07/05/19 16:54,-0.43,99.98,-0.44, , , , 
07/05/19 17:54,-0.47,99.98,-0.48, , , , 
07/05/19 18:54,-0.43,99.98,-0.44, , , , 
07/05/19 19:54,-0.47,99.98,-0.48, , , , 
07/05/19 20:54,-0.43,99.98,-0.44, , , , 
07/05/19 21:54,-0.47,99.98,-0.48, , , , 
07/05/19 22:54,-0.47,99.98,-0.48, , , , 
07/05/19 23:54,-0.52,99.98,-0.53, , , , 
08/05/19 00:54,-0.56,99.98,-0.57, , , , 
08/05/19 01:54,-0.52,99.98,-0.53, , , , 
08/05/19 02:54,-0.47,99.98,-0.48, , , , 
08/05/19 03:54,-0.56,99.98,-0.57, , , , 
08/05/19 04:54,-0.52,99.98,-0.53, , , , 
08/05/19 05:54,-0.47,99.98,-0.48, , , , 
08/05/19 06:54,-0.47,99.98,-0.48, , , , 
08/05/19 07:54,-0.43,99.98,-0.44, , , , 
08/05/19 08:54,-0.39,99.98,-0.4, , , , 
08/05/19 09:54,-0.39,99.98,-0.4, , , , 
08/05/19 10:54,-0.35,99.98,-0.35, , , , 
08/05/19 11:54,-0.43,99.98,-0.44, , , , 
08/05/19 12:54,-0.39,99.98,-0.4, , , , 
08/05/19 13:54,-0.39,99.98,-0.4, , , , 
08/05/19 14:54,-0.39,99.98,-0.4, , , , 
08/05/19 15:54,-0.39,99.98,-0.4, , , , 
08/05/19 16:54,-0.3,99.98,-0.31, , , , 
08/05/19 17:54,-0.35,99.98,-0.35, , , , 
08/05/19 18:54,-0.35,99.98,-0.35, , , , 
08/05/19 19:54,-0.35,99.98,-0.35, , , , 
08/05/19 20:54,-0.3,99.98,-0.31, , , , 
08/05/19 21:54,-0.3,99.98,-0.31, , , , 
08/05/19 22:54,-0.35,99.98,-0.35, , , , 
08/05/19 23:54,-0.35,99.98,-0.35, , , , 
09/05/19 00:54,-0.3,99.98,-0.31, , , , 
09/05/19 01:54,-0.35,99.98,-0.35, , , , 
09/05/19 02:54,-0.3,99.98,-0.31, , , , 
09/05/19 03:54,-0.17,99.98,-0.18, , , , 
09/05/19 04:54,-0.26,99.98,-0.27, , , , 
09/05/19 05:54,-0.26,99.98,-0.27, , , , 
09/05/19 06:54,-0.3,99.98,-0.31, , , , 
09/05/19 07:54,-0.26,99.98,-0.27, , , , 
09/05/19 08:54,-0.3,99.98,-0.31, , , , 
09/05/19 09:54,-0.3,99.98,-0.31, , , , 
09/05/19 10:54,-0.3,99.98,-0.31, , , , 
09/05/19 11:54,-0.3,99.98,-0.31, , , , 
09/05/19 12:54,-0.26,99.98,-0.27, , , , 
09/05/19 13:54,-0.22,99.98,-0.23, , , , 
09/05/19 14:54,-0.13,99.98,-0.14, , , , 
09/05/19 15:54,-0.09,99.98,-0.1, , , , 
09/05/19 16:54,-0.09,99.98,-0.1, , , , 
09/05/19 17:54,-0.09,99.98,-0.1, , , , 
09/05/19 18:54,-0.09,99.98,-0.1, , , , 
09/05/19 19:54,-0.05,99.98,-0.05, , , , 
09/05/19 20:54,-0.09,99.98,-0.1, , , , 
09/05/19 21:54,-0.05,99.98,-0.05, , , , 
09/05/19 22:54,-0.05,99.98,-0.05, , , , 
09/05/19 23:54,-0.09,99.98,-0.1, , , , 
10/05/19 00:54,-0.05,99.98,-0.05, , , , 
10/05/19 01:54,-0.05,99.98,-0.05, , , , 
10/05/19 02:54,-0.09,99.98,-0.1, , , , 
10/05/19 03:54,-0.09,99.98,-0.1, , , , 
10/05/19 04:54,-0.05,99.98,-0.05, , , , 
10/05/19 05:54,-0.05,99.98,-0.05, , , , 
10/05/19 06:54,-0.13,99.98,-0.14, , , , 
10/05/19 07:54,-0.09,99.98,-0.1, , , , 
10/05/19 08:54,0.04,99.98,0.03, , , , 
10/05/19 09:54,0.08,99.98,0.08, , , , 
10/05/19 10:54,0.08,99.98,0.08, , , , 
10/05/19 11:54,0.13,99.98,0.12, , , , 
10/05/19 12:54,0.13,99.98,0.12, , , , 
10/05/19 13:54,0.08,99.98,0.08, , , , 
10/05/19 14:54,0.13,99.98,0.12, , , , 
10/05/19 15:54,0.13,99.98,0.12, , , , 
10/05/19 16:54,0.08,99.98,0.08, , , , 
10/05/19 17:54,0.17,99.98,0.16, , , , 
10/05/19 18:54,0.17,99.98,0.16, , , , 
10/05/19 19:54,0.17,99.98,0.16, , , , 
10/05/19 20:54,0.13,99.98,0.12, , , , 
10/05/19 21:54,0.08,99.98,0.08, , , , 
10/05/19 22:54,0.13,99.98,0.12, , , , 
10/05/19 23:54,0.08,99.98,0.08, , , , 
11/05/19 00:54,0.17,99.98,0.16, , , , 
11/05/19 01:54,0.13,99.98,0.12, , , , 
11/05/19 02:54,0.17,99.98,0.16, , , , 
11/05/19 03:54,0.13,99.98,0.12, , , , 
11/05/19 04:54,0.17,99.98,0.16, , , , 
11/05/19 05:54,0.17,99.98,0.16, , , , 
11/05/19 06:54,0.21,99.98,0.2, , , , 
11/05/19 07:54,0.21,99.98,0.2, , , , 
11/05/19 08:54,0.21,99.98,0.2, , , , 
11/05/19 09:54,0.17,99.98,0.16, , , , 
11/05/19 10:54,0.08,99.98,0.08, , , , 
11/05/19 11:54,0.13,99.98,0.12, , , , 
11/05/19 12:54,0.08,99.98,0.08, , , , 
11/05/19 13:54,0.17,99.98,0.16, , , , 
11/05/19 14:54,0.13,99.98,0.12, , , , 
11/05/19 15:54,0.25,99.98,0.25, , , , 
11/05/19 16:54,0.21,99.98,0.2, , , , 
11/05/19 17:54,0.3,99.98,0.29, , , , 
11/05/19 18:54,0.3,99.98,0.29, , , , 
11/05/19 19:54,0.25,99.98,0.25, , , , 
11/05/19 20:54,0.13,99.98,0.12, , , , 
11/05/19 21:54,0.21,99.98,0.2, , , , 
11/05/19 22:54,0.17,99.98,0.16, , , , 
11/05/19 23:54,0.21,99.98,0.2, , , , 
12/05/19 00:54,0.13,99.98,0.12, , , , 
12/05/19 01:54,0.04,99.98,0.03, , , , 
12/05/19 02:54,0,99.98,-0.01, , , , 
12/05/19 03:54,-0.05,99.98,-0.05, , , , 
12/05/19 04:54,-0.05,99.98,-0.05, , , , 
12/05/19 05:54,-0.09,99.98,-0.1, , , , 
12/05/19 06:54,-0.09,99.98,-0.1, , , , 
12/05/19 07:54,-0.09,99.98,-0.1, , , , 
12/05/19 08:54,-0.05,99.98,-0.05, , , , 
12/05/19 09:54,-0.09,99.98,-0.1, , , , 
12/05/19 10:54,-0.05,99.98,-0.05, , , , 
12/05/19 11:54,-0.09,99.98,-0.1, , , , 
12/05/19 12:54,-0.05,99.98,-0.05, , , , 
12/05/19 13:54,-0.09,99.98,-0.1, , , , 
12/05/19 14:54,-0.05,99.98,-0.05, , , , 
12/05/19 15:54,0,99.98,-0.01, , , , 
12/05/19 16:54,-0.05,99.98,-0.05, , , , 
12/05/19 17:54,-0.05,99.98,-0.05, , , , 
12/05/19 18:54,-0.05,99.98,-0.05, , , , 
12/05/19 19:54,-0.05,99.98,-0.05, , , , 
12/05/19 20:54,-0.09,99.98,-0.1, , , , 
12/05/19 21:54,-0.05,99.98,-0.05, , , , 
12/05/19 22:54,-0.05,99.98,-0.05, , , , 
12/05/19 23:54,-0.09,99.98,-0.1, , , , 
13/05/19 00:54,-0.05,99.98,-0.05, , , , 
13/05/19 01:54,-0.09,99.98,-0.1, , , , 
13/05/19 02:54,-0.09,99.98,-0.1, , , , 
13/05/19 03:54,-0.09,99.98,-0.1, , , , 
13/05/19 04:54,-0.05,99.98,-0.05, , , , 
13/05/19 05:54,-0.13,99.98,-0.14, , , , 
13/05/19 06:54,-0.13,99.98,-0.14, , , , 
13/05/19 07:54,-0.09,99.98,-0.1, , , , 
13/05/19 08:54,-0.09,99.98,-0.1, , , , 
13/05/19 09:54,-0.09,99.98,-0.1, , , , 
13/05/19 10:54,-0.13,99.98,-0.14, , , , 
13/05/19 11:54,-0.09,99.98,-0.1, , , , 
13/05/19 12:54,-0.09,99.98,-0.1, , , , 
13/05/19 13:54,-0.09,99.98,-0.1, , , , 
13/05/19 14:54,-0.05,99.98,-0.05, , , , 
13/05/19 15:54,0,99.98,-0.01, , , , 
13/05/19 16:54,-0.05,99.98,-0.05, , , , 
13/05/19 17:54,-0.05,99.98,-0.05, , , , 
13/05/19 18:54,-0.09,99.98,-0.1, , , , 
13/05/19 19:54,-0.05,99.98,-0.05, , , , 
13/05/19 20:54,-0.13,99.98,-0.14, , , , 
13/05/19 21:54,-0.13,99.98,-0.14, , , , 
13/05/19 22:54,-0.13,99.98,-0.14, , , , 
13/05/19 23:54,-0.13,99.98,-0.14, , , , 
14/05/19 00:54,-0.13,99.98,-0.14, , , , 
14/05/19 01:54,-0.22,99.98,-0.23, , , , 
14/05/19 02:54,-0.26,99.98,-0.27, , , , 
14/05/19 03:54,-0.3,99.98,-0.31, , , , 
14/05/19 04:54,-0.39,99.98,-0.4, , , , 
14/05/19 05:54,-0.43,99.98,-0.44, , , , 
14/05/19 06:54,-0.39,99.98,-0.4, , , , 
14/05/19 07:54,-0.43,99.98,-0.44, , , , 
14/05/19 08:54,-0.47,99.98,-0.48, , , , 
14/05/19 09:54,-0.47,99.98,-0.48, , , , 
14/05/19 10:54,-0.47,99.98,-0.48, , , , 
14/05/19 11:54,-0.39,99.98,-0.4, , , , 
14/05/19 12:54,-0.43,99.98,-0.44, , , , 
14/05/19 13:54,-0.47,99.98,-0.48, , , , 
14/05/19 14:54,-0.47,99.98,-0.48, , , , 
14/05/19 15:54,-0.52,99.98,-0.53, , , , 
14/05/19 16:54,-0.43,99.98,-0.44, , , , 
14/05/19 17:54,-0.43,99.98,-0.44, , , , 
14/05/19 18:54,-0.47,99.98,-0.48, , , , 
14/05/19 19:54,-0.47,99.98,-0.48, , , , 
14/05/19 20:54,-0.6,99.98,-0.61, , , , 
14/05/19 21:54,-0.56,99.98,-0.57, , , , 
14/05/19 22:54,-0.6,99.98,-0.61, , , , 
14/05/19 23:54,-0.65,99.98,-0.65, , , , 
15/05/19 00:54,-0.65,99.98,-0.65, , , , 
15/05/19 01:54,-0.73,99.98,-0.74, , , , 
15/05/19 02:54,-0.65,99.98,-0.65, , , , 
15/05/19 03:54,-0.56,99.98,-0.57, , , , 
15/05/19 04:54,-0.52,99.98,-0.53, , , , 
15/05/19 05:54,-0.43,99.98,-0.44, , , , 
15/05/19 06:54,-0.39,99.98,-0.4, , , , 
15/05/19 07:54,-0.47,99.98,-0.48, , , , 
15/05/19 08:54,-0.43,99.98,-0.44, , , , 
15/05/19 09:54,-0.43,99.98,-0.44, , , , 
15/05/19 10:54,-0.43,99.98,-0.44, , , , 
15/05/19 11:54,-0.43,99.98,-0.44, , , , 
15/05/19 12:54,-0.43,99.98,-0.44, , , , 
15/05/19 13:54,-0.35,99.98,-0.35, , , , 
15/05/19 14:54,-0.3,99.98,-0.31, , , , 
15/05/19 15:54,-0.35,99.98,-0.35, , , , 
15/05/19 16:54,-0.3,99.98,-0.31, , , , 
15/05/19 17:54,-0.3,99.98,-0.31, , , , 
15/05/19 18:54,-0.26,99.98,-0.27, , , , 
15/05/19 19:54,-0.26,99.98,-0.27, , , , 
15/05/19 20:54,-0.26,99.98,-0.27, , , , 
15/05/19 21:54,-0.22,99.98,-0.23, , , , 
15/05/19 22:54,-0.26,99.98,-0.27, , , , 
15/05/19 23:54,-0.26,99.98,-0.27, , , , 
16/05/19 00:54,-0.3,99.98,-0.31, , , , 
16/05/19 01:54,-0.26,99.98,-0.27, , , , 
16/05/19 02:54,-0.26,99.98,-0.27, , , , 
16/05/19 03:54,-0.26,99.98,-0.27, , , , 
16/05/19 04:54,-0.3,99.98,-0.31, , , , 
16/05/19 05:54,-0.3,99.98,-0.31, , , , 
16/05/19 06:54,-0.3,99.98,-0.31, , , , 
16/05/19 07:54,-0.3,99.98,-0.31, , , , 
16/05/19 08:54,-0.3,99.98,-0.31, , , , 
16/05/19 09:54,-0.3,99.98,-0.31, , , , 
16/05/19 10:54,-0.26,99.98,-0.27, , , , 
16/05/19 11:54,-0.3,99.98,-0.31, , , , 
16/05/19 12:54,-0.22,99.98,-0.23, , , , 
16/05/19 13:54,-0.17,99.98,-0.18, , , , 
16/05/19 14:54,-0.13,99.98,-0.14, , , , 
16/05/19 15:54,-0.13,99.98,-0.14, , , , 
16/05/19 16:54,-0.09,99.98,-0.1, , , , 
16/05/19 17:54,-0.09,99.98,-0.1, , , , 
16/05/19 18:54,-0.09,99.98,-0.1, , , , 
16/05/19 19:54,-0.05,99.98,-0.05, , , , 
16/05/19 20:54,-0.09,99.98,-0.1, , , , 
16/05/19 21:54,-0.09,99.98,-0.1, , , , 
16/05/19 22:54,-0.13,99.98,-0.14, , , , 
16/05/19 23:54,-0.13,99.98,-0.14, , , , 
17/05/19 00:54,-0.17,99.98,-0.18, , , , 
17/05/19 01:54,-0.13,99.98,-0.14, , , , 
17/05/19 02:54,-0.17,99.98,-0.18, , , , 
17/05/19 03:54,-0.22,99.98,-0.23, , , , 
17/05/19 04:54,-0.17,99.98,-0.18, , , , 
17/05/19 05:54,-0.13,99.98,-0.14, , , , 
17/05/19 06:54,-0.13,99.98,-0.14, , , , 
17/05/19 07:54,-0.13,99.98,-0.14, , , , 
17/05/19 08:54,-0.05,99.98,-0.05, , , , 
17/05/19 09:54,-0.05,99.98,-0.05, , , , 
17/05/19 10:54,0.04,99.98,0.03, , , , 
17/05/19 11:54,0,99.98,-0.01, , , , 
17/05/19 12:54,0.04,99.98,0.03, , , , 
17/05/19 13:54,0.04,99.98,0.03, , , , 
17/05/19 14:54,0.08,99.98,0.08, , , , 
17/05/19 15:54,0.08,99.98,0.08, , , , 
17/05/19 16:54,0.08,99.98,0.08, , , , 
17/05/19 17:54,0.08,99.98,0.08, , , , 
17/05/19 18:54,0.13,99.98,0.12, , , , 
17/05/19 19:54,0.08,99.98,0.08, , , , 
17/05/19 20:54,0.13,99.98,0.12, , , , 
17/05/19 21:54,0.13,99.98,0.12, , , , 
17/05/19 22:54,0.13,99.98,0.12, , , , 
17/05/19 23:54,0.08,99.98,0.08, , , , 
18/05/19 00:54,0.08,99.98,0.08, , , , 
18/05/19 01:54,0.08,99.98,0.08, , , , 
18/05/19 02:54,0.04,99.98,0.03, , , , 
18/05/19 03:54,0.04,99.98,0.03, , , , 
18/05/19 04:54,-0.05,99.98,-0.05, , , , 
18/05/19 05:54,0,99.98,-0.01, , , , 
18/05/19 06:54,0,99.98,-0.01, , , , 
18/05/19 07:54,0.08,99.98,0.08, , , , 
18/05/19 08:54,0.13,99.98,0.12, , , , 
18/05/19 09:54,0.13,99.98,0.12, , , , 
18/05/19 10:54,0.08,99.98,0.08, , , , 
18/05/19 11:54,0.13,99.98,0.12, , , , 
18/05/19 12:54,0.08,99.98,0.08, , , , 
18/05/19 13:54,0.08,99.98,0.08, , , , 
18/05/19 14:54,0.13,99.98,0.12, , , , 
18/05/19 15:54,0.13,99.98,0.12, , , , 
18/05/19 16:54,0.13,99.98,0.12, , , , 
18/05/19 17:54,0.08,99.98,0.08, , , , 
18/05/19 18:54,0.08,99.98,0.08, , , , 
18/05/19 19:54,0.13,99.98,0.12, , , , 
18/05/19 20:54,0.21,99.98,0.2, , , , 
18/05/19 21:54,0.25,99.98,0.25, , , , 
18/05/19 22:54,0.21,99.98,0.2, , , , 
18/05/19 23:54,0.21,99.98,0.2, , , , 
19/05/19 00:54,0.25,99.98,0.25, , , , 
19/05/19 01:54,0.21,99.98,0.2, , , , 
19/05/19 02:54,0.3,99.98,0.29, , , , 
19/05/19 03:54,0.3,99.98,0.29, , , , 
19/05/19 04:54,0.3,99.98,0.29, , , , 
19/05/19 05:54,0.21,99.98,0.2, , , , 
19/05/19 06:54,0.25,99.98,0.25, , , , 
19/05/19 07:54,0.25,99.98,0.25, , , , 
19/05/19 08:54,0.17,99.98,0.16, , , , 
19/05/19 09:54,0.25,99.98,0.25, , , , 
19/05/19 10:54,0.25,99.98,0.25, , , , 
19/05/19 11:54,0.3,99.98,0.29, , , , 
19/05/19 12:54,0.3,99.98,0.29, , , , 
19/05/19 13:54,0.21,99.98,0.2, , , , 
19/05/19 14:54,0.25,99.98,0.25, , , , 
19/05/19 15:54,0.21,99.98,0.2, , , , 
19/05/19 16:54,0.25,99.98,0.25, , , , 
19/05/19 17:54,0.25,99.98,0.25, , , , 
19/05/19 18:54,0.25,99.98,0.25, , , , 
19/05/19 19:54,0.25,99.98,0.25, , , , 
19/05/19 20:54,0.17,99.98,0.16, , , , 
19/05/19 21:54,0.21,99.98,0.2, , , , 
19/05/19 22:54,0.21,99.98,0.2, , , , 
19/05/19 23:54,0.25,99.98,0.25, , , , 
20/05/19 00:54,0.3,99.98,0.29, , , , 
20/05/19 01:54,0.21,99.98,0.2, , , , 
20/05/19 02:54,0.21,99.98,0.2, , , , 
20/05/19 03:54,0.21,99.98,0.2, , , , 
20/05/19 04:54,0.17,99.98,0.16, , , , 
20/05/19 05:54,0.21,99.98,0.2, , , , 
20/05/19 06:54,0.21,99.98,0.2, , , , 
20/05/19 07:54,0.17,99.98,0.16, , , , 
20/05/19 08:54,0.25,99.98,0.25, , , , 
20/05/19 09:54,0.25,99.98,0.25, , , , 
20/05/19 10:54,0.21,99.98,0.2, , , , 
20/05/19 11:54,0.21,99.98,0.2, , , , 
20/05/19 12:54,0.25,99.98,0.25, , , , 
20/05/19 13:54,0.25,99.98,0.25, , , , 
20/05/19 14:54,0.17,99.98,0.16, , , , 
20/05/19 15:54,0.13,99.98,0.12, , , , 
20/05/19 16:54,0.08,99.98,0.08, , , , 
20/05/19 17:54,0.08,99.98,0.08, , , , 
20/05/19 18:54,0.08,99.98,0.08, , , , 
20/05/19 19:54,0.04,99.98,0.03, , , , 
20/05/19 20:54,0.04,99.98,0.03, , , , 
20/05/19 21:54,0.08,99.98,0.08, , , , 
20/05/19 22:54,0.04,99.98,0.03, , , , 
20/05/19 23:54,0.08,99.98,0.08, , , , 
21/05/19 00:54,0.04,99.98,0.03, , , , 
21/05/19 01:54,0,99.98,-0.01, , , , 
21/05/19 02:54,0.08,99.98,0.08, , , , 
21/05/19 03:54,0.08,99.98,0.08, , , , 
21/05/19 04:54,0.08,99.98,0.08, , , , 
21/05/19 05:54,0.08,99.98,0.08, , , , 
21/05/19 06:54,0.08,99.98,0.08, , , , 
21/05/19 07:54,0.13,99.98,0.12, , , , 
21/05/19 08:54,0.13,99.98,0.12, , , , 
21/05/19 09:54,0.13,99.98,0.12, , , , 
21/05/19 10:54,0.17,99.98,0.16, , , , 
21/05/19 11:54,0.21,99.98,0.2, , , , 
21/05/19 12:54,0.21,99.98,0.2, , , , 
21/05/19 13:54,0.21,99.98,0.2, , , , 
21/05/19 14:54,0.25,99.98,0.25, , , , 
21/05/19 15:54,0.17,99.98,0.16, , , , 
21/05/19 16:54,0.25,99.98,0.25, , , , 
21/05/19 17:54,0.25,99.98,0.25, , , , 
21/05/19 18:54,0.25,99.98,0.25, , , , 
21/05/19 19:54,0.25,99.98,0.25, , , , 
21/05/19 20:54,0.25,99.98,0.25, , , , 
21/05/19 21:54,0.3,99.98,0.29, , , , 
21/05/19 22:54,0.25,99.98,0.25, , , , 
21/05/19 23:54,0.3,99.98,0.29, , , , 
22/05/19 00:54,0.25,99.98,0.25, , , , 
22/05/19 01:54,0.3,99.98,0.29, , , , 
22/05/19 02:54,0.34,99.98,0.33, , , , 
22/05/19 03:54,0.3,99.98,0.29, , , , 
22/05/19 04:54,0.3,99.98,0.29, , , , 
22/05/19 05:54,0.25,99.98,0.25, , , , 
22/05/19 06:54,0.3,99.98,0.29, , , , 
22/05/19 07:54,0.25,99.98,0.25, , , , 
